Area,Date,Confirmed,Deaths
AK,2020-03-21 16:30:00-04:00,22,0
AL,2020-03-22 10:37:00-04:00,157,0
AR,2020-03-22 13:45:00-04:00,165,0
AZ,2020-03-22 00:00:00-04:00,152,2
CA,2020-03-22 13:34:00-04:00,1536,27
CO,2020-03-22 18:00:00-04:00,591,6
CT,2020-03-22 18:00:00-04:00,327,8
DC,2020-03-22 19:00:00-04:00,116,2
DE,2020-03-22 16:15:00-04:00,56,0
FL,2020-03-23 18:00:00-04:00,1007,13
GA,2020-03-22 19:00:00-04:00,620,25
HI,2020-03-22 18:00:00-04:00,56,0
IA,2020-03-22 00:00:00-04:00,90,0
ID,2020-03-21 19:55:00-04:00,47,0
IL,2020-03-22 00:00:00-04:00,1058,9
IN,2020-03-13 00:59:00-04:00,201,6
KS,2020-03-21 11:00:00-04:00,64,2
KY,2020-03-22 09:00:00-04:00,99,3
LA,2020-03-22 10:00:00-04:00,837,20
MA,2020-03-22 16:00:00-04:00,646,5
MD,2020-03-22 10:00:00-04:00,244,3
ME,2020-03-22 12:15:00-04:00,89,0
MI,2020-03-22 15:00:00-04:00,1035,8
MN,2020-03-22 00:00:00-04:00,169,1
MO,2020-03-22 21:45:00-04:00,106,3
MS,2020-03-22 11:20:00-04:00,207,1
MT,2020-03-22 18:30:00-04:00,34,0
NC,2020-03-22 10:16:00-04:00,255,0
ND,2020-03-22 11:39:00-04:00,28,0
NE,2020-03-21 00:00:00-04:00,50,0
NH,2020-03-22 09:00:00-04:00,78,0
NJ,2020-03-22 13:30:00-04:00,1914,20
NM,2020-03-22 00:00:00-04:00,65,0
NV,2020-03-21 14:00:00-04:00,190,2
NY,2020-03-22 11:00:00-04:00,15168,114
OH,2020-03-20 14:00:00-04:00,351,3
OK,2020-03-22 08:00:00-04:00,67,2
OR,2020-03-22 11:00:00-04:00,161,4
PA,2020-03-22 12:00:00-04:00,479,2
RI,2020-03-22 15:25:00-04:00,83,0
SC,2020-03-22 15:40:00-04:00,195,3
SD,2020-03-22 12:30:00-04:00,21,1
TN,2020-03-22 15:00:00-04:00,505,2
TX,2020-03-21 21:00:00-04:00,334,7
UT,2020-03-22 15:00:00-04:00,181,1
VA,2020-03-22 17:00:00-04:00,219,3
VT,2020-03-22 14:00:00-04:00,52,2
WA,2020-03-22 18:00:00-04:00,1996,95
WI,2020-03-22 16:00:00-04:00,385,4
WV,2020-03-22 19:00:00-04:00,16,0
WY,2020-03-22 23:00:00-04:00,26,0
PR,2020-03-22 07:00:00-04:00,23,1
AS,2020-03-19 00:00:00-04:00,0,0
GU,2020-03-22 07:00:00-04:00,27,1
MP,2020-03-23 01:30:00-04:00,0,0
VI,2020-03-22 20:30:00-04:00,17,0
