Area,Date,Confirmed,Deaths
AK,2020-03-21 16:30:00-04:00,22,0
AL,2020-03-23 12:00:00-04:00,167,0
AR,2020-03-23 00:00:00-04:00,174,0
AZ,2020-03-23 00:00:00-04:00,265,2
CA,2020-03-23 00:00:00-04:00,1733,27
CO,2020-03-22 18:00:00-04:00,591,6
CT,2020-03-23 16:00:00-04:00,415,10
DC,2020-03-22 19:00:00-04:00,116,2
DE,2020-03-23 11:15:00-04:00,68,0
FL,2020-03-23 11:00:00-04:00,1171,14
GA,2020-03-23 12:00:00-04:00,772,25
HI,2020-03-22 18:00:00-04:00,56,0
IA,2020-03-23 00:00:00-04:00,105,0
ID,2020-03-22 19:00:00-04:00,47,0
IL,2020-03-23 00:00:00-04:00,1285,12
IN,2020-03-23 11:00:00-04:00,259,7
KS,2020-03-23 11:00:00-04:00,82,2
KY,2020-03-23 09:00:00-04:00,104,3
LA,2020-03-23 13:00:00-04:00,1172,34
MA,2020-03-23 12:30:00-04:00,777,9
MD,2020-03-23 10:00:00-04:00,288,3
ME,2020-03-23 11:30:00-04:00,107,0
MI,2020-03-23 11:00:00-04:00,1328,15
MN,2020-03-23 00:00:00-04:00,235,1
MO,2020-03-23 15:00:00-04:00,183,3
MS,2020-03-22 19:22:00-04:00,249,1
MT,2020-03-23 10:00:00-04:00,34,0
NC,2020-03-23 15:00:00-04:00,297,0
ND,2020-03-23 12:11:00-04:00,30,0
NE,2020-03-21 00:00:00-04:00,50,0
NH,2020-03-22 09:00:00-04:00,78,0
NJ,2020-03-23 14:00:00-04:00,2844,27
NM,2020-03-22 00:00:00-04:00,65,0
NV,2020-03-22 14:59:00-04:00,245,4
NY,2020-03-23 11:36:00-04:00,20875,114
OH,2020-03-23 14:00:00-04:00,442,6
OK,2020-03-23 08:00:00-04:00,81,2
OR,2020-03-23 11:00:00-04:00,191,5
PA,2020-03-23 15:00:00-04:00,644,6
RI,2020-03-22 15:25:00-04:00,106,0
SC,2020-03-23 16:35:00-04:00,299,5
SD,2020-03-23 10:00:00-04:00,28,1
TN,2020-03-23 15:00:00-04:00,615,2
TX,2020-03-23 13:00:00-04:00,352,8
UT,2020-03-23 15:00:00-04:00,257,1
VA,2020-03-23 00:00:00-04:00,254,6
VT,2020-03-23 13:00:00-04:00,75,5
WA,2020-03-22 18:00:00-04:00,1996,95
WI,2020-03-23 16:00:00-04:00,416,5
WV,2020-03-22 19:00:00-04:00,16,0
WY,2020-03-23 14:00:00-04:00,26,0
PR,2020-03-23 07:00:00-04:00,31,2
AS,2020-03-19 00:00:00-04:00,0,0
GU,2020-03-23 06:45:00-04:00,29,1
MP,2020-03-23 01:30:00-04:00,0,0
VI,2020-03-22 20:30:00-04:00,17,0
