Area,Date,Confirmed,Deaths
AK,2020-04-18 14:15:00-04:00,314,9
AL,2020-04-18 00:00:00-04:00,4723,147
AR,2020-04-18 15:41:00-04:00,1777,38
AZ,2020-04-18 00:00:00-04:00,4719,177
CA,2020-04-17 00:00:00-04:00,28963,1072
CO,2020-04-18 00:00:00-04:00,9433,411
CT,2020-04-18 00:00:00-04:00,17550,1086
DC,2020-04-17 00:00:00-04:00,2666,91
DE,2020-04-18 17:00:00-04:00,2538,67
FL,2020-04-18 16:24:00-04:00,25492,765
GA,2020-04-18 18:28:00-04:00,17841,677
HI,2020-04-18 18:30:00-04:00,564,9
IA,2020-04-17 12:00:00-04:00,2513,74
ID,2020-04-18 19:00:00-04:00,1668,44
IL,2020-04-18 00:00:00-04:00,29160,1259
IN,2020-04-17 23:59:00-04:00,10641,545
KS,2020-04-18 12:00:00-04:00,1790,86
KY,2020-04-18 17:00:00-04:00,2707,144
LA,2020-04-18 13:00:00-04:00,23580,1267
MA,2020-04-18 10:00:00-04:00,36372,1560
MD,2020-04-18 10:00:00-04:00,12308,463
ME,2020-04-18 15:00:00-04:00,847,32
MI,2020-04-18 11:00:00-04:00,30791,2308
MN,2020-04-17 17:00:00-04:00,2213,121
MO,2020-04-18 15:00:00-04:00,5517,175
MS,2020-04-17 19:00:00-04:00,3974,152
MT,2020-04-18 10:18:00-04:00,426,10
NC,2020-04-18 11:00:00-04:00,6140,164
ND,2020-04-18 13:08:00-04:00,528,9
NE,2020-04-18 19:45:00-04:00,1287,28
NH,2020-04-18 09:00:00-04:00,1342,38
NJ,2020-04-18 12:49:00-04:00,81420,4070
NM,2020-04-18 18:00:00-04:00,1798,53
NV,2020-04-18 19:00:00-04:00,3626,155
NY,2020-04-18 00:00:00-04:00,236732,13362
OH,2020-04-18 14:00:00-04:00,9939,451
OK,2020-04-18 00:00:00-04:00,2570,139
OR,2020-04-18 11:00:00-04:00,1844,72
PA,2020-04-18 12:00:00-04:00,31069,836
RI,2020-04-18 12:00:00-04:00,4491,137
SC,2020-04-18 15:25:00-04:00,4246,119
SD,2020-04-17 18:00:00-04:00,1542,7
TN,2020-04-18 15:00:00-04:00,6762,145
TX,2020-04-18 13:45:00-04:00,18260,453
UT,2020-04-18 15:00:00-04:00,2931,25
VA,2020-04-17 17:00:00-04:00,8053,258
VT,2020-04-18 09:50:00-04:00,803,38
WA,2020-04-18 02:59:00-04:00,11802,624
WI,2020-04-18 12:45:00-04:00,4199,211
WV,2020-04-18 17:00:00-04:00,825,18
WY,2020-04-18 14:20:00-04:00,309,2
PR,2020-04-18 07:00:00-04:00,1118,60
AS,2020-04-06 00:00:00-04:00,0,0
GU,2020-04-18 06:50:00-04:00,136,5
MP,2020-04-17 19:15:00-04:00,14,2
VI,2020-04-18 20:30:00-04:00,53,3
