Area,Date,Confirmed,Deaths
AK,2020-04-08 15:00:00-04:00,226,7
AL,2020-04-08 00:00:00-04:00,2369,66
AR,2020-04-08 14:35:00-04:00,1000,18
AZ,2020-04-08 00:00:00-04:00,2726,80
CA,2020-04-07 18:00:00-04:00,16957,442
CO,2020-04-07 18:00:00-04:00,5429,179
CT,2020-04-07 22:00:00-04:00,7781,277
DC,2020-04-07 00:00:00-04:00,1440,27
DE,2020-04-07 16:30:00-04:00,928,16
FL,2020-04-08 14:00:00-04:00,15455,309
GA,2020-04-08 12:29:00-04:00,9901,362
HI,2020-04-07 18:00:00-04:00,410,5
IA,2020-04-08 13:00:00-04:00,1145,27
ID,2020-04-07 19:00:00-04:00,1210,15
IL,2020-04-08 00:00:00-04:00,15078,462
IN,2020-04-08 02:45:00-04:00,5943,203
KS,2020-04-07 12:00:00-04:00,900,27
KY,2020-04-07 17:00:00-04:00,1149,65
LA,2020-04-08 13:00:00-04:00,17030,652
MA,2020-04-08 12:30:00-04:00,16790,433
MD,2020-04-08 10:00:00-04:00,5529,124
ME,2020-04-08 11:00:00-04:00,537,14
MI,2020-04-08 11:00:00-04:00,20346,959
MN,2020-04-08 17:00:00-04:00,1154,39
MO,2020-04-08 15:00:00-04:00,3327,58
MS,2020-04-07 19:00:00-04:00,2003,67
MT,2020-04-08 13:45:00-04:00,332,6
NC,2020-04-08 11:00:00-04:00,3426,53
ND,2020-04-08 13:54:00-04:00,251,4
NE,2020-04-08 13:45:00-04:00,519,12
NH,2020-04-08 15:11:00-04:00,788,18
NJ,2020-04-08 14:08:00-04:00,47437,1504
NM,2020-04-07 00:00:00-04:00,794,13
NV,2020-04-08 15:00:00-04:00,2318,71
NY,2020-04-07 00:00:00-04:00,149316,6268
OH,2020-04-08 14:00:00-04:00,5148,193
OK,2020-04-08 08:00:00-04:00,1524,79
OR,2020-04-07 11:00:00-04:00,1181,33
PA,2020-04-08 14:45:00-04:00,16239,309
RI,2020-04-08 00:00:00-04:00,1450,35
SC,2020-04-08 15:30:00-04:00,2552,63
SD,2020-04-08 12:30:00-04:00,393,6
TN,2020-04-08 15:00:00-04:00,4362,79
TX,2020-04-08 14:21:00-04:00,9353,177
UT,2020-04-08 15:00:00-04:00,1846,13
VA,2020-04-07 17:00:00-04:00,3645,75
VT,2020-04-08 11:00:00-04:00,605,23
WA,2020-04-07 18:30:00-04:00,8682,394
WI,2020-04-08 16:00:00-04:00,2756,99
WV,2020-04-08 10:00:00-04:00,462,4
WY,2020-04-07 18:21:00-04:00,221,0
PR,2020-04-08 09:00:00-04:00,620,24
AS,2020-04-06 16:00:00-04:00,0,0
GU,2020-04-08 07:30:00-04:00,125,4
MP,2020-04-08 00:00:00-04:00,11,2
VI,2020-04-07 19:00:00-04:00,45,1
