Area,Date,Confirmed,Deaths
AK,2020-04-16 00:00:00-04:00,309,9
AL,2020-04-17 00:00:00-04:00,4530,144
AR,2020-04-17 14:45:00-04:00,1695,37
AZ,2020-04-17 00:00:00-04:00,4507,169
CA,2020-04-17 00:00:00-04:00,27528,985
CO,2020-04-16 18:00:00-04:00,8675,374
CT,2020-04-17 16:00:00-04:00,16809,1036
DC,2020-04-16 00:00:00-04:00,2476,86
DE,2020-04-16 17:00:00-04:00,2075,52
FL,2020-04-17 11:30:00-04:00,24119,699
GA,2020-04-17 11:28:00-04:00,17194,650
HI,2020-04-16 18:00:00-04:00,541,9
IA,2020-04-16 12:00:00-04:00,2332,64
ID,2020-04-16 19:00:00-04:00,1609,41
IL,2020-04-17 00:00:00-04:00,27575,1134
IN,2020-04-16 23:59:00-04:00,10154,519
KS,2020-04-17 12:00:00-04:00,1705,84
KY,2020-04-16 17:00:00-04:00,2429,129
LA,2020-04-17 13:00:00-04:00,23118,1213
MA,2020-04-16 10:00:00-04:00,34402,1404
MD,2020-04-17 10:00:00-04:00,11572,425
ME,2020-04-17 11:45:00-04:00,827,29
MI,2020-04-17 11:00:00-04:00,30023,2227
MN,2020-04-16 17:00:00-04:00,2071,111
MO,2020-04-17 00:00:00-04:00,5283,165
MS,2020-04-16 19:00:00-04:00,3793,140
MT,2020-04-17 10:44:00-04:00,422,8
NC,2020-04-17 11:00:00-04:00,5859,152
ND,2020-04-17 13:00:00-04:00,439,9
NE,2020-04-16 19:40:00-04:00,1066,24
NH,2020-04-16 09:00:00-04:00,1287,37
NJ,2020-04-17 13:00:00-04:00,78467,3840
NM,2020-04-17 13:33:00-04:00,1597,44
NV,2020-04-17 10:00:00-04:00,3524,142
NY,2020-04-17 08:47:00-04:00,222284,12822
OH,2020-04-17 14:00:00-04:00,8858,418
OK,2020-04-17 11:35:00-04:00,2465,136
OR,2020-04-17 11:00:00-04:00,1785,70
PA,2020-04-17 12:00:00-04:00,29441,756
RI,2020-04-17 12:00:00-04:00,4177,118
SC,2020-04-16 17:06:00-04:00,3931,109
SD,2020-04-16 18:00:00-04:00,1411,7
TN,2020-04-17 15:00:00-04:00,6589,142
TX,2020-04-17 12:45:00-04:00,17371,428
UT,2020-04-17 15:00:00-04:00,2805,23
VA,2020-04-16 17:00:00-04:00,7491,231
VT,2020-04-17 10:05:00-04:00,779,35
WA,2020-04-17 02:59:00-04:00,11152,583
WI,2020-04-17 14:24:00-04:00,4045,205
WV,2020-04-17 10:00:00-04:00,754,13
WY,2020-04-16 10:14:00-04:00,296,2
PR,2020-04-17 06:00:00-04:00,1068,58
AS,2020-04-06 00:00:00-04:00,0,0
GU,2020-04-17 07:00:00-04:00,136,5
MP,2020-04-16 00:00:00-04:00,13,2
VI,2020-04-17 08:30:00-04:00,51,2
