Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-04-25T00:00:00+02:00,3408866,15644
Bayern,09,2022-04-25T00:00:00+02:00,4546688,23355
Berlin,11,2022-04-25T00:00:00+02:00,980069,4458
Brandenburg,12,2022-04-25T00:00:00+02:00,747531,5531
Bremen,04,2022-04-25T00:00:00+02:00,181874,743
Hamburg,02,2022-04-25T00:00:00+02:00,527657,2503
Hessen,06,2022-04-25T00:00:00+02:00,1676385,9847
Mecklenburg-Vorpommern,13,2022-04-25T00:00:00+02:00,460240,2139
Niedersachsen,03,2022-04-25T00:00:00+02:00,2070777,8565
Nordrhein-Westfalen,05,2022-04-25T00:00:00+02:00,4835845,24490
Rheinland-Pfalz,07,2022-04-25T00:00:00+02:00,1044670,5463
Saarland,10,2022-04-25T00:00:00+02:00,293530,1615
Sachsen,14,2022-04-25T00:00:00+02:00,1442527,15159
Sachsen-Anhalt,15,2022-04-25T00:00:00+02:00,678455,5208
Schleswig-Holstein,01,2022-04-25T00:00:00+02:00,625260,2413
Thüringen,16,2022-04-25T00:00:00+02:00,680222,7052
