Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-01-24T00:00:00+01:00,4837,110
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-01-24T00:00:00+01:00,1161,44
Biberach,Baden-Württemberg,08426000,2021-01-24T00:00:00+01:00,4190,92
Bodenseekreis,Baden-Württemberg,08435000,2021-01-24T00:00:00+01:00,4191,97
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-01-24T00:00:00+01:00,5490,136
Böblingen,Baden-Württemberg,08115000,2021-01-24T00:00:00+01:00,10199,161
Calw,Baden-Württemberg,08235000,2021-01-24T00:00:00+01:00,5100,133
Emmendingen,Baden-Württemberg,08316000,2021-01-24T00:00:00+01:00,3942,122
Enzkreis,Baden-Württemberg,08236000,2021-01-24T00:00:00+01:00,5913,168
Esslingen,Baden-Württemberg,08116000,2021-01-24T00:00:00+01:00,14916,354
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-01-24T00:00:00+01:00,4895,123
Freudenstadt,Baden-Württemberg,08237000,2021-01-24T00:00:00+01:00,3104,103
Göppingen,Baden-Württemberg,08117000,2021-01-24T00:00:00+01:00,6723,143
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-01-24T00:00:00+01:00,3532,46
Heidenheim,Baden-Württemberg,08135000,2021-01-24T00:00:00+01:00,3040,121
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-01-24T00:00:00+01:00,5109,92
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-01-24T00:00:00+01:00,8780,149
Hohenlohekreis,Baden-Württemberg,08126000,2021-01-24T00:00:00+01:00,2660,91
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-01-24T00:00:00+01:00,5774,128
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-01-24T00:00:00+01:00,10296,337
Konstanz,Baden-Württemberg,08335000,2021-01-24T00:00:00+01:00,5990,196
Ludwigsburg,Baden-Württemberg,08118000,2021-01-24T00:00:00+01:00,15757,321
