Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-09-11T00:00:00+02:00,9532,181
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-09-11T00:00:00+02:00,2409,69
Biberach,Baden-Württemberg,08426000,2021-09-11T00:00:00+02:00,9531,181
Bodenseekreis,Baden-Württemberg,08435000,2021-09-11T00:00:00+02:00,8530,161
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-09-11T00:00:00+02:00,9438,193
Böblingen,Baden-Württemberg,08115000,2021-09-11T00:00:00+02:00,18737,276
Calw,Baden-Württemberg,08235000,2021-09-11T00:00:00+02:00,8917,185
Emmendingen,Baden-Württemberg,08316000,2021-09-11T00:00:00+02:00,6613,158
Enzkreis,Baden-Württemberg,08236000,2021-09-11T00:00:00+02:00,10252,260
Esslingen,Baden-Württemberg,08116000,2021-09-11T00:00:00+02:00,28426,560
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-09-11T00:00:00+02:00,8381,164
Freudenstadt,Baden-Württemberg,08237000,2021-09-11T00:00:00+02:00,5783,162
Göppingen,Baden-Württemberg,08117000,2021-09-11T00:00:00+02:00,13908,248
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-09-11T00:00:00+02:00,5684,65
Heidenheim,Baden-Württemberg,08135000,2021-09-11T00:00:00+02:00,6719,162
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-09-11T00:00:00+02:00,9583,137
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-09-11T00:00:00+02:00,17516,203
Hohenlohekreis,Baden-Württemberg,08126000,2021-09-11T00:00:00+02:00,6187,135
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-09-11T00:00:00+02:00,11827,224
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-09-11T00:00:00+02:00,20351,482
Konstanz,Baden-Württemberg,08335000,2021-09-11T00:00:00+02:00,12515,298
Ludwigsburg,Baden-Württemberg,08118000,2021-09-11T00:00:00+02:00,29096,521
Lörrach,Baden-Württemberg,08336000,2021-09-11T00:00:00+02:00,10844,305
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-09-11T00:00:00+02:00,5670,90
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-09-11T00:00:00+02:00,18117,306
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-09-11T00:00:00+02:00,6722,143
Ortenaukreis,Baden-Württemberg,08317000,2021-09-11T00:00:00+02:00,20814,582
Ostalbkreis,Baden-Württemberg,08136000,2021-09-11T00:00:00+02:00,16699,418
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-09-11T00:00:00+02:00,8379,199
Rastatt,Baden-Württemberg,08216000,2021-09-11T00:00:00+02:00,10930,200
Ravensburg,Baden-Württemberg,08436000,2021-09-11T00:00:00+02:00,12102,143
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-09-11T00:00:00+02:00,21954,364
Reutlingen,Baden-Württemberg,08415000,2021-09-11T00:00:00+02:00,14856,273
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-09-11T00:00:00+02:00,24777,444
Rottweil,Baden-Württemberg,08325000,2021-09-11T00:00:00+02:00,8477,165
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-09-11T00:00:00+02:00,10843,216
Schwäbisch Hall,Baden-Württemberg,08127000,2021-09-11T00:00:00+02:00,12041,262
Sigmaringen,Baden-Württemberg,08437000,2021-09-11T00:00:00+02:00,6008,85
Stuttgart,Baden-Württemberg,08111000,2021-09-11T00:00:00+02:00,32772,489
Tuttlingen,Baden-Württemberg,08327000,2021-09-11T00:00:00+02:00,8242,161
Tübingen,Baden-Württemberg,08416000,2021-09-11T00:00:00+02:00,10207,183
Ulm (Stadtkreis),Baden-Württemberg,08421000,2021-09-11T00:00:00+02:00,6441,85
Waldshut,Baden-Württemberg,08337000,2021-09-11T00:00:00+02:00,8180,215
