Kommune,Timestamp,Confirmed
Aschheim,2021-08-16T14:00:00+02:00,459
Aying,2021-08-16T14:00:00+02:00,198
Baierbrunn,2021-08-16T14:00:00+02:00,126
Brunnthal,2021-08-16T14:00:00+02:00,187
Feldkirchen,2021-08-16T14:00:00+02:00,257
Garching b. München,2021-08-16T14:00:00+02:00,865
Gräfelfing,2021-08-16T14:00:00+02:00,568
Grasbrunn,2021-08-16T14:00:00+02:00,218
Grünwald,2021-08-16T14:00:00+02:00,514
Haar,2021-08-16T14:00:00+02:00,1488
Hohenbrunn,2021-08-16T14:00:00+02:00,259
Höhenkirchen-Siegertsbrunn,2021-08-16T14:00:00+02:00,429
Ismaning,2021-08-16T14:00:00+02:00,695
Kirchheim b. München,2021-08-16T14:00:00+02:00,444
Neubiberg,2021-08-16T14:00:00+02:00,575
Neuried,2021-08-16T14:00:00+02:00,334
Oberhaching,2021-08-16T14:00:00+02:00,647
Oberschleißheim,2021-08-16T14:00:00+02:00,572
Ottobrunn,2021-08-16T14:00:00+02:00,1056
Planegg,2021-08-16T14:00:00+02:00,455
Pullach im Isartal,2021-08-16T14:00:00+02:00,497
Putzbrunn,2021-08-16T14:00:00+02:00,296
Sauerlach,2021-08-16T14:00:00+02:00,262
Schäftlarn,2021-08-16T14:00:00+02:00,200
Straßlach-Dingharting,2021-08-16T14:00:00+02:00,112
Taufkirchen,2021-08-16T14:00:00+02:00,920
Unterföhring,2021-08-16T14:00:00+02:00,507
Unterhaching,2021-08-16T14:00:00+02:00,1017
Unterschleißheim,2021-08-16T14:00:00+02:00,1460
