Kommune,Timestamp,Confirmed
Aschheim,2021-06-01T15:00:00+02:00,446
Aying,2021-06-01T15:00:00+02:00,193
Baierbrunn,2021-06-01T15:00:00+02:00,124
Brunnthal,2021-06-01T15:00:00+02:00,175
Feldkirchen,2021-06-01T15:00:00+02:00,250
Garching b. München,2021-06-01T15:00:00+02:00,839
Gräfelfing,2021-06-01T15:00:00+02:00,546
Grasbrunn,2021-06-01T15:00:00+02:00,209
Grünwald,2021-06-01T15:00:00+02:00,501
Haar,2021-06-01T15:00:00+02:00,1451
Hohenbrunn,2021-06-01T15:00:00+02:00,252
Höhenkirchen-Siegertsbrunn,2021-06-01T15:00:00+02:00,410
Ismaning,2021-06-01T15:00:00+02:00,668
Kirchheim b. München,2021-06-01T15:00:00+02:00,431
Neubiberg,2021-06-01T15:00:00+02:00,551
Neuried,2021-06-01T15:00:00+02:00,322
Oberhaching,2021-06-01T15:00:00+02:00,621
Oberschleißheim,2021-06-01T15:00:00+02:00,546
Ottobrunn,2021-06-01T15:00:00+02:00,1026
Planegg,2021-06-01T15:00:00+02:00,444
Pullach im Isartal,2021-06-01T15:00:00+02:00,478
Putzbrunn,2021-06-01T15:00:00+02:00,292
Sauerlach,2021-06-01T15:00:00+02:00,248
Schäftlarn,2021-06-01T15:00:00+02:00,193
Straßlach-Dingharting,2021-06-01T15:00:00+02:00,104
Taufkirchen,2021-06-01T15:00:00+02:00,888
Unterföhring,2021-06-01T15:00:00+02:00,491
Unterhaching,2021-06-01T15:00:00+02:00,985
Unterschleißheim,2021-06-01T15:00:00+02:00,1399
