Kommune,Timestamp,Confirmed
Aschheim,2020-06-29T12:00:00+02:00,34
Aying,2020-06-29T12:00:00+02:00,27
Baierbrunn,2020-06-29T12:00:00+02:00,14
Brunnthal,2020-06-29T12:00:00+02:00,14
Feldkirchen,2020-06-29T12:00:00+02:00,16
Garching b. München,2020-06-29T12:00:00+02:00,72
Gräfelfing,2020-06-29T12:00:00+02:00,54
Grasbrunn,2020-06-29T12:00:00+02:00,13
Grünwald,2020-06-29T12:00:00+02:00,61
Haar,2020-06-29T12:00:00+02:00,84
Hohenbrunn,2020-06-29T12:00:00+02:00,29
Höhenkirchen-Siegertsbrunn,2020-06-29T12:00:00+02:00,29
Ismaning,2020-06-29T12:00:00+02:00,85
Kirchheim b. München,2020-06-29T12:00:00+02:00,47
Neubiberg,2020-06-29T12:00:00+02:00,46
Neuried,2020-06-29T12:00:00+02:00,28
Oberhaching,2020-06-29T12:00:00+02:00,74
Oberschleißheim,2020-06-29T12:00:00+02:00,41
Ottobrunn,2020-06-29T12:00:00+02:00,69
Planegg,2020-06-29T12:00:00+02:00,87
Pullach im Isartal,2020-06-29T12:00:00+02:00,36
Putzbrunn,2020-06-29T12:00:00+02:00,14
Sauerlach,2020-06-29T12:00:00+02:00,17
Schäftlarn,2020-06-29T12:00:00+02:00,18
Straßlach-Dingharting,2020-06-29T12:00:00+02:00,11
Taufkirchen,2020-06-29T12:00:00+02:00,71
Unterföhring,2020-06-29T12:00:00+02:00,41
Unterhaching,2020-06-29T12:00:00+02:00,165
Unterschleißheim,2020-06-29T12:00:00+02:00,145
