Kommune,Timestamp,Confirmed
Aschheim,2020-09-05T14:30:00+02:00,49
Aying,2020-09-05T14:30:00+02:00,33
Baierbrunn,2020-09-05T14:30:00+02:00,14
Brunnthal,2020-09-05T14:30:00+02:00,14
Feldkirchen,2020-09-05T14:30:00+02:00,16
Garching b. München,2020-09-05T14:30:00+02:00,101
Gräfelfing,2020-09-05T14:30:00+02:00,65
Grasbrunn,2020-09-05T14:30:00+02:00,23
Grünwald,2020-09-05T14:30:00+02:00,65
Haar,2020-09-05T14:30:00+02:00,116
Hohenbrunn,2020-09-05T14:30:00+02:00,32
Höhenkirchen-Siegertsbrunn,2020-09-05T14:30:00+02:00,42
Ismaning,2020-09-05T14:30:00+02:00,103
Kirchheim b. München,2020-09-05T14:30:00+02:00,58
Neubiberg,2020-09-05T14:30:00+02:00,59
Neuried,2020-09-05T14:30:00+02:00,40
Oberhaching,2020-09-05T14:30:00+02:00,88
Oberschleißheim,2020-09-05T14:30:00+02:00,53
Ottobrunn,2020-09-05T14:30:00+02:00,90
Planegg,2020-09-05T14:30:00+02:00,99
Pullach im Isartal,2020-09-05T14:30:00+02:00,40
Putzbrunn,2020-09-05T14:30:00+02:00,17
Sauerlach,2020-09-05T14:30:00+02:00,26
Schäftlarn,2020-09-05T14:30:00+02:00,22
Straßlach-Dingharting,2020-09-05T14:30:00+02:00,11
Taufkirchen,2020-09-05T14:30:00+02:00,85
Unterföhring,2020-09-05T14:30:00+02:00,48
Unterhaching,2020-09-05T14:30:00+02:00,188
Unterschleißheim,2020-09-05T14:30:00+02:00,175
