Kommune,Timestamp,Confirmed
Aschheim,2020-10-08T14:00:00+02:00,55
Aying,2020-10-08T14:00:00+02:00,40
Baierbrunn,2020-10-08T14:00:00+02:00,40
Brunnthal,2020-10-08T14:00:00+02:00,18
Feldkirchen,2020-10-08T14:00:00+02:00,24
Garching b. München,2020-10-08T14:00:00+02:00,118
Gräfelfing,2020-10-08T14:00:00+02:00,77
Grasbrunn,2020-10-08T14:00:00+02:00,28
Grünwald,2020-10-08T14:00:00+02:00,91
Haar,2020-10-08T14:00:00+02:00,164
Hohenbrunn,2020-10-08T14:00:00+02:00,37
Höhenkirchen-Siegertsbrunn,2020-10-08T14:00:00+02:00,54
Ismaning,2020-10-08T14:00:00+02:00,120
Kirchheim b. München,2020-10-08T14:00:00+02:00,68
Neubiberg,2020-10-08T14:00:00+02:00,75
Neuried,2020-10-08T14:00:00+02:00,52
Oberhaching,2020-10-08T14:00:00+02:00,99
Oberschleißheim,2020-10-08T14:00:00+02:00,64
Ottobrunn,2020-10-08T14:00:00+02:00,124
Planegg,2020-10-08T14:00:00+02:00,116
Pullach im Isartal,2020-10-08T14:00:00+02:00,48
Putzbrunn,2020-10-08T14:00:00+02:00,24
Sauerlach,2020-10-08T14:00:00+02:00,35
Schäftlarn,2020-10-08T14:00:00+02:00,24
Straßlach-Dingharting,2020-10-08T14:00:00+02:00,12
Taufkirchen,2020-10-08T14:00:00+02:00,109
Unterföhring,2020-10-08T14:00:00+02:00,63
Unterhaching,2020-10-08T14:00:00+02:00,221
Unterschleißheim,2020-10-08T14:00:00+02:00,202
