Kommune,Timestamp,Confirmed
Aschheim,2020-04-13T12:30:00+02:00,27
Aying,2020-04-13T12:30:00+02:00,25
Baierbrunn,2020-04-13T12:30:00+02:00,13
Brunnthal,2020-04-13T12:30:00+02:00,13
Feldkirchen,2020-04-13T12:30:00+02:00,11
Garching b. München,2020-04-13T12:30:00+02:00,66
Gräfelfing,2020-04-13T12:30:00+02:00,45
Grasbrunn,2020-04-13T12:30:00+02:00,10
Grünwald,2020-04-13T12:30:00+02:00,55
Haar,2020-04-13T12:30:00+02:00,60
Hohenbrunn,2020-04-13T12:30:00+02:00,19
Höhenkirchen-Siegertsbrunn,2020-04-13T12:30:00+02:00,22
Ismaning,2020-04-13T12:30:00+02:00,76
Kirchheim b. München,2020-04-13T12:30:00+02:00,40
Neubiberg,2020-04-13T12:30:00+02:00,38
Neuried,2020-04-13T12:30:00+02:00,21
Oberhaching,2020-04-13T12:30:00+02:00,49
Oberschleißheim,2020-04-13T12:30:00+02:00,32
Ottobrunn,2020-04-13T12:30:00+02:00,49
Planegg,2020-04-13T12:30:00+02:00,60
Pullach im Isartal,2020-04-13T12:30:00+02:00,32
Putzbrunn,2020-04-13T12:30:00+02:00,14
Sauerlach,2020-04-13T12:30:00+02:00,17
Schäftlarn,2020-04-13T12:30:00+02:00,17
Straßlach-Dingharting,2020-04-13T12:30:00+02:00,7
Taufkirchen,2020-04-13T12:30:00+02:00,49
Unterföhring,2020-04-13T12:30:00+02:00,27
Unterhaching,2020-04-13T12:30:00+02:00,108
Unterschleißheim,2020-04-13T12:30:00+02:00,74
