Kommune,Timestamp,Confirmed
Aschheim,2021-06-09T11:00:00+02:00,447
Aying,2021-06-09T11:00:00+02:00,193
Baierbrunn,2021-06-09T11:00:00+02:00,124
Brunnthal,2021-06-09T11:00:00+02:00,180
Feldkirchen,2021-06-09T11:00:00+02:00,250
Garching b. München,2021-06-09T11:00:00+02:00,842
Gräfelfing,2021-06-09T11:00:00+02:00,548
Grasbrunn,2021-06-09T11:00:00+02:00,209
Grünwald,2021-06-09T11:00:00+02:00,502
Haar,2021-06-09T11:00:00+02:00,1452
Hohenbrunn,2021-06-09T11:00:00+02:00,254
Höhenkirchen-Siegertsbrunn,2021-06-09T11:00:00+02:00,411
Ismaning,2021-06-09T11:00:00+02:00,669
Kirchheim b. München,2021-06-09T11:00:00+02:00,434
Neubiberg,2021-06-09T11:00:00+02:00,554
Neuried,2021-06-09T11:00:00+02:00,326
Oberhaching,2021-06-09T11:00:00+02:00,624
Oberschleißheim,2021-06-09T11:00:00+02:00,550
Ottobrunn,2021-06-09T11:00:00+02:00,1038
Planegg,2021-06-09T11:00:00+02:00,444
Pullach im Isartal,2021-06-09T11:00:00+02:00,480
Putzbrunn,2021-06-09T11:00:00+02:00,293
Sauerlach,2021-06-09T11:00:00+02:00,248
Schäftlarn,2021-06-09T11:00:00+02:00,193
Straßlach-Dingharting,2021-06-09T11:00:00+02:00,105
Taufkirchen,2021-06-09T11:00:00+02:00,888
Unterföhring,2021-06-09T11:00:00+02:00,494
Unterhaching,2021-06-09T11:00:00+02:00,991
Unterschleißheim,2021-06-09T11:00:00+02:00,1404
